COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
c1ncc2n(c1C(N1C(CCC1)c1ccccc1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,2,7,4,0,0,0,0,0,2,0,1,0,0,0,3,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0.1667,2,0,0,0,5,2,0,7,0,0,0,0,0,435.4,0,0,4,0,0,0,0,0,0,1,0,21,0,13,5,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,298.5,11,4,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,3,1,10,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,7,3.411,0,17,5,1,0,5,0,2,0,0,0,0,0,0,7,8,15,28,29,19,6,9,3,18,5,2,20,7,20,43,32,20,0,0,1,26,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.8229999999999995,1,1,0,0,0,0,0.585,72.62,72.62,0.1667,7,7,5,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,6,0,72.62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.037999999999999,0,0,0,0,3.411,0.7294,0.7294,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.448550002027125,
c1ncc2n(c1C(N1CCCC1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,6,3,0,0,0,0,0,2,0,0,0,0,0,3,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,1,0,0.1724,1,0,0,0,5,2,0,7,0,0,0,0,0,359.3,0,0,4,0,0,0,0,0,0,1,0,15,0,12,5,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,17,237.7,6,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,10,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1.9369999999999998,0,11,5,1,0,5,0,2,0,0,0,0,0,0,7,4,5,10,27,18,5,7,3,12,4,2,17,6,16,21,13,7,0,0,1,20,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.065,1,1,0,0,0,0,0.5164,72.62,72.62,0.1724,7,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,72.62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.606,0,0,0,0,1.9369999999999998,2.144,2.144,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1ncc2n(c1C(N1CCN(CC1)S(=O)(C)=O)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,1,0,0.1765,1,0,0,0,6,4,0,10,0,0,0,0,0,452.4,0,0,4,0,0,0,0,0,0,2,0,15,0,15,6,0,6,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,20,289.9,6,4,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,0,14,0,0,1,2,1,0,2,0,1,2,0,0,0,0,0,0,0,2,1.266,0,11,6,1,0,6,0,2,0,0,0,0,0,0,12,4,5,10,33,24,6,11,3,12,7,5,21,6,18,24,13,7,0,0,1,21,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,5.256,1,1,0,1,0,0,0.9239,118.4,110.0,0.1765,10,10,7,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,6,0,110.0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,5.652,0,0,0,0,1.266,2.541,2.541,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1ncc2n(c1C(N1CCN(CC1)c1ncccc1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0.1622,1,0,0,0,7,2,0,9,0,0,0,0,0,451.4,0,0,5,0,0,0,0,0,0,1,1,21,0,14,7,0,7,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,23,304.4,10,5,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,10,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2.077,0,16,5,1,0,7,0,2,0,0,0,0,1,0,7,8,13,22,33,24,6,7,3,17,5,2,21,8,21,45,29,17,0,0,1,27,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.63,1,1,0,0,0,0,0.6439,88.75,88.75,0.1622,9,9,5,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,6,0,88.75,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5.87,0,0,0,0,2.529,1.68,1.3030000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1ncc2n(c1C(N1CCOCC1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0.1667,1,0,0,0,5,3,0,8,0,0,0,0,0,375.3,0,0,4,0,0,0,0,0,0,1,0,15,0,13,5,0,5,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,17,243.6,6,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,16,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1.48,0,11,5,1,0,5,0,2,0,0,0,0,0,0,7,4,5,10,27,20,5,7,3,12,4,3,19,6,16,22,13,7,0,0,1,21,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,5.099,1,1,0,0,0,0,0.6524,81.85,81.85,0.1667,8,8,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,0,81.85,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.357,0,0,0,0,1.48,2.674,2.674,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1ncc2n(c1C(NCC1CCOCC1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,6,3,0,0,0,0,0,2,0,0,0,0,1,3,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,2,3,4,0,0,0,0,1,0,0,0.2188,2,0,1,0,5,3,0,8,1,0,1,0,0,403.4,0,0,4,0,0,0,1,0,0,0,0,15,0,15,5,0,5,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,17,271.8,6,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,1,12,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2.133,0,11,7,1,0,5,0,2,0,0,0,0,0,0,9,4,5,6,27,18,7,7,3,12,4,3,17,6,15,12,7,5,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,5.141,3,0,1,0,0,0,0.4069,90.64,90.64,0.2188,8,8,6,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,7,0,90.64,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.083,0,0,0,0,2.133,1.845,1.845,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1ncc2n(c1C(NCCN1CCOCC1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,6,3,1,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0.2424,1,0,1,0,6,3,0,9,1,0,1,0,0,418.4,0,0,4,0,0,0,1,0,0,1,0,15,0,16,6,0,6,1,1,0,1,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,17,281.8,6,4,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,12,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1.6019999999999999,0,11,7,1,0,5,1,2,0,0,0,0,0,0,10,4,5,6,26,19,8,6,3,12,4,3,17,6,15,10,7,5,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,6,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,5.034,1,0,1,0,0,0,0.3554,93.88,93.88,0.2424,9,9,6,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,8,0,93.88,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.379,0,0,0,0,1.6980000000000002,3.083,2.7039999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,5.0,
c1ncc2n(c1C(NCc1cc(ccc1)Cl)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,8,4,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2121,1,0,1,0,5,2,0,7,1,0,1,0,0,429.8,0,0,4,0,0,0,1,0,0,0,0,21,0,10,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,279.3,10,4,0,0,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,10,2,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,6,3.053,0,17,2,1,0,5,0,3,0,0,0,0,0,0,9,6,7,8,27,18,7,7,3,18,4,2,18,6,17,12,9,7,0,0,0,21,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5.855,3,0,1,0,0,0,0.3328,81.41,81.41,0.2121,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,7,0,81.41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.114,0,0,0,0,3.053,0.6003,0.6003,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6.6020599913279625,
c1ncc2n(c1C(NCc1ccc(cc1)Cl)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,8,4,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2121,1,0,1,0,5,2,0,7,1,0,1,0,0,429.8,0,0,4,0,0,0,1,0,0,0,0,21,0,10,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,279.3,10,4,0,0,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,10,2,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,6,3.053,0,17,2,1,0,5,0,3,0,0,0,0,0,0,9,6,7,8,27,18,7,7,3,18,4,2,19,6,17,12,9,7,0,0,0,21,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5.8660000000000005,3,0,1,0,0,0,0.3328,81.41,81.41,0.2121,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,7,0,81.41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5.272,0,0,0,0,3.053,0.6003,0.6003,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.872895201635193,
c1ncc2n(c1C(NCc1ccccc1Cl)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,8,4,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2121,1,0,1,0,5,2,0,7,1,0,1,0,0,429.8,0,0,4,0,0,0,1,0,0,0,0,21,0,10,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,279.3,10,4,0,0,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,10,2,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,6,3.053,0,17,2,1,0,5,0,3,0,0,0,0,0,0,9,6,7,8,27,18,7,7,3,18,4,2,17,6,16,12,9,7,0,0,0,21,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5.852,3,0,1,0,0,0,0.3245,81.41,81.41,0.2121,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,7,0,81.41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.132000000000001,0,0,0,0,3.053,0.6003,0.6003,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6.42021640338319,
c1ncc2n(c1C(Nc1cccc(c1)Cl)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1875,1,0,1,0,5,2,0,7,1,0,1,0,0,415.8,0,0,4,0,0,0,0,1,0,0,0,21,0,9,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,265.2,10,4,0,0,3,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,10,2,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,4,3.656,0,17,1,1,0,5,0,3,0,0,0,0,0,0,8,6,7,8,28,19,6,7,3,18,5,2,17,7,17,12,9,7,0,0,0,21,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.8629999999999995,3,0,1,0,0,0,0.1934,81.41,81.41,0.1875,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,6,0,81.41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.315,0,0,0,0,3.656,0.696,0.696,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,6.675717544702307,6.906754778648553
c1ncc2n(c1C(Nc1ncccc1)=O)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1935,1,0,1,0,6,2,0,8,1,0,1,0,0,382.3,0,0,5,0,0,0,0,1,0,0,0,21,0,8,6,0,6,1,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,23,248.9,10,5,0,0,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,10,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2.323,0,16,1,1,0,6,0,2,0,0,0,0,1,0,8,6,7,8,28,19,6,7,3,17,5,2,18,8,15,12,9,7,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.61,3,0,1,0,0,0,0.3089,94.3,94.3,0.1935,8,8,5,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,6,0,94.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.051,0,0,0,0,2.323,1.247,1.247,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
c1ncc2n(c1CCCc1cc(c(cc1)F)F)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,9,4,0,0,0,0,0,1,2,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0.2121,1,0,0,0,4,1,0,5,0,0,0,0,0,416.4,0,0,4,0,0,0,0,0,0,0,0,21,0,11,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,21,273.2,9,4,0,0,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,6,4,2,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,7,4.667,0,17,4,0,0,4,0,4,0,0,0,0,0,0,7,6,7,8,23,17,7,0,2,17,3,1,12,5,17,12,9,7,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5.912000000000001,1,0,0,0,0,0,0.1821,52.31,52.31,0.2121,5,5,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,7,0,52.31,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.511,0,0,0,0,4.667,0.2978,0.2978,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.494850021680094,
c1ncc2n(c1CCN1Cc3c(C1)cccc3)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,1,8,4,1,2,2,0,0,0,3,0,0,0,0,3,3,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0.1765,1,0,0,0,5,1,0,6,0,0,0,0,0,407.4,0,0,4,0,0,0,0,0,0,1,0,21,0,12,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,21,282.9,10,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,6,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,6,3.5989999999999998,0,17,5,0,0,4,1,2,0,0,0,0,0,0,6,8,16,22,24,15,6,0,2,17,3,1,11,5,19,30,25,18,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.4910000000000005,1,0,0,0,0,0,0.0508,55.55,55.55,0.1765,6,6,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,6,0,55.55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.557,0,0,0,0,3.0989999999999998,1.4369999999999998,1.976,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,5.0,
c1ncc2n(c1CCO)c(nn2)c1ccc(cc1)OC(F)F,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.2083,1,1,0,0,4,2,0,6,0,1,1,0,0,306.3,0,0,4,0,0,0,0,0,0,0,0,15,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,15,200.6,6,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,7,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,2,1.699,0,11,3,0,0,4,0,2,0,0,0,0,0,0,6,4,5,6,20,13,5,0,3,11,3,2,11,5,12,10,7,5,0,0,0,15,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,4.891,1,0,0,0,0,0,0.8449,72.54,72.54,0.2083,6,6,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,72.54,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.318,0,0,0,0,1.699,2.522,2.522,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
